forecast_date,target,target_end_date,location,type,quantile,value,timezero,model,truth_data_source,shift_ECDC,shift_JHU,first_commit_date
2022-08-15,1 wk ahead inc case,2022-08-20,PL,quantile,0.975,27305.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,1 wk ahead inc death,2022-08-20,PL,point,,140.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.025,102.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.25,121.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.75,155.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.975,206.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,2 wk ahead cum case,2022-08-27,PL,point,,6156625.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,2 wk ahead cum case,2022-08-27,PL,quantile,0.025,6145982.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,2 wk ahead cum case,2022-08-27,PL,quantile,0.25,6152345.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,2 wk ahead cum case,2022-08-27,PL,quantile,0.75,6160400.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,2 wk ahead cum case,2022-08-27,PL,quantile,0.975,6168268.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,2 wk ahead cum death,2022-08-27,PL,point,,117071.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,2 wk ahead cum death,2022-08-27,PL,quantile,0.025,116981.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,2 wk ahead cum death,2022-08-27,PL,quantile,0.25,117014.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,2 wk ahead cum death,2022-08-27,PL,quantile,0.75,117121.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,2 wk ahead cum death,2022-08-27,PL,quantile,0.975,117222.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,2 wk ahead inc case,2022-08-27,PL,point,,16369.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.025,10915.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.25,14577.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.75,18285.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.975,22481.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,2 wk ahead inc death,2022-08-27,PL,point,,157.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.025,106.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.25,120.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.75,193.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.975,243.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,3 wk ahead cum case,2022-09-03,PL,point,,6167786.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,3 wk ahead cum case,2022-09-03,PL,quantile,0.025,6152617.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,3 wk ahead cum case,2022-09-03,PL,quantile,0.25,6161472.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,3 wk ahead cum case,2022-09-03,PL,quantile,0.75,6173456.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,3 wk ahead cum case,2022-09-03,PL,quantile,0.975,6184797.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,3 wk ahead cum death,2022-09-03,PL,point,,117227.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,3 wk ahead cum death,2022-09-03,PL,quantile,0.025,117067.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,3 wk ahead cum death,2022-09-03,PL,quantile,0.25,117115.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,3 wk ahead cum death,2022-09-03,PL,quantile,0.75,117332.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,3 wk ahead cum death,2022-09-03,PL,quantile,0.975,117466.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,3 wk ahead inc case,2022-09-03,PL,point,,11161.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,3 wk ahead inc case,2022-09-03,PL,quantile,0.025,6635.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,3 wk ahead inc case,2022-09-03,PL,quantile,0.25,9127.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,3 wk ahead inc case,2022-09-03,PL,quantile,0.75,13056.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,3 wk ahead inc case,2022-09-03,PL,quantile,0.975,16529.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,3 wk ahead inc death,2022-09-03,PL,point,,156.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,3 wk ahead inc death,2022-09-03,PL,quantile,0.025,86.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,3 wk ahead inc death,2022-09-03,PL,quantile,0.25,101.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,3 wk ahead inc death,2022-09-03,PL,quantile,0.75,211.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,3 wk ahead inc death,2022-09-03,PL,quantile,0.975,244.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,4 wk ahead cum case,2022-09-10,PL,point,,6174988.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,4 wk ahead cum case,2022-09-10,PL,quantile,0.025,6156487.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,4 wk ahead cum case,2022-09-10,PL,quantile,0.25,6166814.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,4 wk ahead cum case,2022-09-10,PL,quantile,0.75,6182254.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,4 wk ahead cum case,2022-09-10,PL,quantile,0.975,6196142.0,2022-08-15,MOCOS-agent1,JHU,-528053.0,0.0,2022-10-02
2022-08-15,4 wk ahead cum death,2022-09-10,PL,point,,117367.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,4 wk ahead cum death,2022-09-10,PL,quantile,0.025,117128.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,4 wk ahead cum death,2022-09-10,PL,quantile,0.25,117193.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,4 wk ahead cum death,2022-09-10,PL,quantile,0.75,117533.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,4 wk ahead cum death,2022-09-10,PL,quantile,0.975,117691.0,2022-08-15,MOCOS-agent1,JHU,-3848.0,0.0,2022-10-02
2022-08-15,4 wk ahead inc case,2022-09-10,PL,point,,7201.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,4 wk ahead inc case,2022-09-10,PL,quantile,0.025,3870.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,4 wk ahead inc case,2022-09-10,PL,quantile,0.25,5342.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,4 wk ahead inc case,2022-09-10,PL,quantile,0.75,8798.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,4 wk ahead inc case,2022-09-10,PL,quantile,0.975,11345.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,4 wk ahead inc death,2022-09-10,PL,point,,139.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,4 wk ahead inc death,2022-09-10,PL,quantile,0.025,61.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,4 wk ahead inc death,2022-09-10,PL,quantile,0.25,78.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,4 wk ahead inc death,2022-09-10,PL,quantile,0.75,201.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-15,4 wk ahead inc death,2022-09-10,PL,quantile,0.975,225.0,2022-08-15,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,-1 wk ahead cum case,2022-08-13,PL,observed,,6118482.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,-1 wk ahead cum death,2022-08-13,PL,observed,,116773.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,-1 wk ahead inc case,2022-08-13,PL,observed,,24911.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,-1 wk ahead inc death,2022-08-13,PL,observed,,113.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,0 wk ahead cum case,2022-08-20,PL,observed,,6142917.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,0 wk ahead cum death,2022-08-20,PL,observed,,116881.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,0 wk ahead inc case,2022-08-20,PL,observed,,24435.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,0 wk ahead inc death,2022-08-20,PL,observed,,108.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,1 wk ahead cum case,2022-08-27,PL,point,,6161528.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,1 wk ahead cum case,2022-08-27,PL,quantile,0.025,6157479.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,1 wk ahead cum case,2022-08-27,PL,quantile,0.25,6159462.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,1 wk ahead cum case,2022-08-27,PL,quantile,0.75,6163353.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,1 wk ahead cum case,2022-08-27,PL,quantile,0.975,6167001.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,1 wk ahead cum death,2022-08-27,PL,point,,116991.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,1 wk ahead cum death,2022-08-27,PL,quantile,0.025,116956.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,1 wk ahead cum death,2022-08-27,PL,quantile,0.25,116979.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,1 wk ahead cum death,2022-08-27,PL,quantile,0.75,117003.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,1 wk ahead cum death,2022-08-27,PL,quantile,0.975,117017.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,1 wk ahead inc case,2022-08-27,PL,point,,18611.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.025,14562.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.25,16545.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.75,20436.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.975,24084.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,1 wk ahead inc death,2022-08-27,PL,point,,110.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.025,75.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.25,98.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.75,122.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.975,136.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,2 wk ahead cum case,2022-09-03,PL,point,,6173984.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,2 wk ahead cum case,2022-09-03,PL,quantile,0.025,6166319.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,2 wk ahead cum case,2022-09-03,PL,quantile,0.25,6170240.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,2 wk ahead cum case,2022-09-03,PL,quantile,0.75,6177249.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,2 wk ahead cum case,2022-09-03,PL,quantile,0.975,6184685.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,2 wk ahead cum death,2022-09-03,PL,point,,117094.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,2 wk ahead cum death,2022-09-03,PL,quantile,0.025,117038.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,2 wk ahead cum death,2022-09-03,PL,quantile,0.25,117074.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,2 wk ahead cum death,2022-09-03,PL,quantile,0.75,117114.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,2 wk ahead cum death,2022-09-03,PL,quantile,0.975,117141.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,2 wk ahead inc case,2022-09-03,PL,point,,12455.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.025,8840.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.25,10778.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.75,13896.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.975,17684.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,2 wk ahead inc death,2022-09-03,PL,point,,103.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.025,82.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.25,95.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.75,111.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.975,124.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,3 wk ahead cum case,2022-09-10,PL,point,,6181915.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,3 wk ahead cum case,2022-09-10,PL,quantile,0.025,6171461.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,3 wk ahead cum case,2022-09-10,PL,quantile,0.25,6176700.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,3 wk ahead cum case,2022-09-10,PL,quantile,0.75,6186298.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,3 wk ahead cum case,2022-09-10,PL,quantile,0.975,6196817.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,3 wk ahead cum death,2022-09-10,PL,point,,117183.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,3 wk ahead cum death,2022-09-10,PL,quantile,0.025,117097.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,3 wk ahead cum death,2022-09-10,PL,quantile,0.25,117150.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,3 wk ahead cum death,2022-09-10,PL,quantile,0.75,117215.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,3 wk ahead cum death,2022-09-10,PL,quantile,0.975,117254.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,3 wk ahead inc case,2022-09-10,PL,point,,7931.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,3 wk ahead inc case,2022-09-10,PL,quantile,0.025,5142.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,3 wk ahead inc case,2022-09-10,PL,quantile,0.25,6460.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,3 wk ahead inc case,2022-09-10,PL,quantile,0.75,9049.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,3 wk ahead inc case,2022-09-10,PL,quantile,0.975,12132.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,3 wk ahead inc death,2022-09-10,PL,point,,89.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,3 wk ahead inc death,2022-09-10,PL,quantile,0.025,59.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,3 wk ahead inc death,2022-09-10,PL,quantile,0.25,76.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,3 wk ahead inc death,2022-09-10,PL,quantile,0.75,101.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,3 wk ahead inc death,2022-09-10,PL,quantile,0.975,113.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,4 wk ahead cum case,2022-09-17,PL,point,,6187100.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,4 wk ahead cum case,2022-09-17,PL,quantile,0.025,6174624.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,4 wk ahead cum case,2022-09-17,PL,quantile,0.25,6180743.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,4 wk ahead cum case,2022-09-17,PL,quantile,0.75,6192404.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,4 wk ahead cum case,2022-09-17,PL,quantile,0.975,6205257.0,2022-08-22,MOCOS-agent1,JHU,-528227.0,0.0,2022-10-02
2022-08-22,4 wk ahead cum death,2022-09-17,PL,point,,117253.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,4 wk ahead cum death,2022-09-17,PL,quantile,0.025,117138.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,4 wk ahead cum death,2022-09-17,PL,quantile,0.25,117205.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,4 wk ahead cum death,2022-09-17,PL,quantile,0.75,117298.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,4 wk ahead cum death,2022-09-17,PL,quantile,0.975,117350.0,2022-08-22,MOCOS-agent1,JHU,-3847.0,0.0,2022-10-02
2022-08-22,4 wk ahead inc case,2022-09-17,PL,point,,5184.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,4 wk ahead inc case,2022-09-17,PL,quantile,0.025,3163.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,4 wk ahead inc case,2022-09-17,PL,quantile,0.25,4043.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,4 wk ahead inc case,2022-09-17,PL,quantile,0.75,6106.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,4 wk ahead inc case,2022-09-17,PL,quantile,0.975,8440.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,4 wk ahead inc death,2022-09-17,PL,point,,70.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,4 wk ahead inc death,2022-09-17,PL,quantile,0.025,41.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,4 wk ahead inc death,2022-09-17,PL,quantile,0.25,55.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,4 wk ahead inc death,2022-09-17,PL,quantile,0.75,83.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-22,4 wk ahead inc death,2022-09-17,PL,quantile,0.975,96.0,2022-08-22,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,-1 wk ahead cum case,2022-08-20,PL,observed,,6142917.0,2022-08-29,MOCOS-agent1,JHU,-527314.0,0.0,2022-10-02
2022-08-29,-1 wk ahead cum death,2022-08-20,PL,observed,,116881.0,2022-08-29,MOCOS-agent1,JHU,-3849.0,0.0,2022-10-02
2022-08-29,-1 wk ahead inc case,2022-08-20,PL,observed,,24435.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,-1 wk ahead inc death,2022-08-20,PL,observed,,108.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,0 wk ahead cum case,2022-08-27,PL,observed,,6166596.0,2022-08-29,MOCOS-agent1,JHU,-527314.0,0.0,2022-10-02
2022-08-29,0 wk ahead cum death,2022-08-27,PL,observed,,117030.0,2022-08-29,MOCOS-agent1,JHU,-3849.0,0.0,2022-10-02
2022-08-29,0 wk ahead inc case,2022-08-27,PL,observed,,23679.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,0 wk ahead inc death,2022-08-27,PL,observed,,149.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,1 wk ahead cum case,2022-09-03,PL,point,,6184229.0,2022-08-29,MOCOS-agent1,JHU,-527314.0,0.0,2022-10-02
2022-08-29,1 wk ahead cum case,2022-09-03,PL,quantile,0.025,6177546.0,2022-08-29,MOCOS-agent1,JHU,-527314.0,0.0,2022-10-02
2022-08-29,1 wk ahead cum case,2022-09-03,PL,quantile,0.25,6181245.0,2022-08-29,MOCOS-agent1,JHU,-527314.0,0.0,2022-10-02
2022-08-29,1 wk ahead cum case,2022-09-03,PL,quantile,0.75,6187082.0,2022-08-29,MOCOS-agent1,JHU,-527314.0,0.0,2022-10-02
2022-08-29,1 wk ahead cum case,2022-09-03,PL,quantile,0.975,6191562.0,2022-08-29,MOCOS-agent1,JHU,-527314.0,0.0,2022-10-02
2022-08-29,1 wk ahead cum death,2022-09-03,PL,point,,117175.0,2022-08-29,MOCOS-agent1,JHU,-3849.0,0.0,2022-10-02
2022-08-29,1 wk ahead cum death,2022-09-03,PL,quantile,0.025,117141.0,2022-08-29,MOCOS-agent1,JHU,-3849.0,0.0,2022-10-02
2022-08-29,1 wk ahead cum death,2022-09-03,PL,quantile,0.25,117157.0,2022-08-29,MOCOS-agent1,JHU,-3849.0,0.0,2022-10-02
2022-08-29,1 wk ahead cum death,2022-09-03,PL,quantile,0.75,117192.0,2022-08-29,MOCOS-agent1,JHU,-3849.0,0.0,2022-10-02
2022-08-29,1 wk ahead cum death,2022-09-03,PL,quantile,0.975,117227.0,2022-08-29,MOCOS-agent1,JHU,-3849.0,0.0,2022-10-02
2022-08-29,1 wk ahead inc case,2022-09-03,PL,point,,17633.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,1 wk ahead inc case,2022-09-03,PL,quantile,0.025,10950.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,1 wk ahead inc case,2022-09-03,PL,quantile,0.25,14649.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,1 wk ahead inc case,2022-09-03,PL,quantile,0.75,20486.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,1 wk ahead inc case,2022-09-03,PL,quantile,0.975,24966.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,1 wk ahead inc death,2022-09-03,PL,point,,145.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,1 wk ahead inc death,2022-09-03,PL,quantile,0.025,111.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,1 wk ahead inc death,2022-09-03,PL,quantile,0.25,127.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
2022-08-29,1 wk ahead inc death,2022-09-03,PL,quantile,0.75,162.0,2022-08-29,MOCOS-agent1,JHU,0.0,0.0,2022-10-02
